date,model,horizon,forecast,actual
2014-06-01,AR+_lags,1,0.310752589216559,0.29248123630483125
2014-06-01,AR_ranks,1,0.2549882374458605,0.29248123630483125
2014-07-01,RW,1,0.29248123630483125,0.2840911125645551
2014-07-01,AR(1) on YoY,1,0.2820142662497484,0.2840911125645551
2014-07-01,AR_lags,1,0.24967537755747307,0.2840911125645551
2014-07-01,AR+_lags,1,0.2538941273780357,0.2840911125645551
2014-07-01,AR_ranks,1,0.2829117954156062,0.2840911125645551
2014-08-01,RW,1,0.2840911125645551,0.27826617024343153
2014-08-01,AR(1) on YoY,1,0.274074929667689,0.27826617024343153
2014-08-01,AR_lags,1,0.26340770402716374,0.27826617024343153
2014-08-01,AR+_lags,1,0.26520863815086676,0.27826617024343153
2014-08-01,AR_ranks,1,0.2545775018416322,0.27826617024343153
2014-09-01,RW,1,0.27826617024343153,0.26891796494810105
2014-09-01,AR(1) on YoY,1,0.26869956144369866,0.26891796494810105
2014-09-01,AR_lags,1,0.2947413906285542,0.26891796494810105
2014-09-01,AR+_lags,1,0.2960257524092608,0.26891796494810105
2014-09-01,AR_ranks,1,0.2516026897249188,0.26891796494810105
2014-10-01,RW,1,0.26891796494810105,0.22914056185758072
2014-10-01,AR(1) on YoY,1,0.25971609666342776,0.22914056185758072
2014-10-01,AR_lags,1,0.2798652136602565,0.22914056185758072
2014-10-01,AR+_lags,1,0.28155778728993525,0.22914056185758072
2014-10-01,AR_ranks,1,0.25359390897402656,0.22914056185758072
2014-11-01,RW,1,0.22914056185758072,0.19951323965445855
2014-11-01,AR(1) on YoY,1,0.22026133146319987,0.19951323965445855
2014-11-01,AR_lags,1,0.24459387735824423,0.19951323965445855
2014-11-01,AR+_lags,1,0.24642179000560102,0.19951323965445855
2014-11-01,AR_ranks,1,0.24023006526416435,0.19951323965445855
2014-12-01,RW,1,0.19951323965445855,0.19365379021734075
2014-12-01,AR(1) on YoY,1,0.1912987610258787,0.19365379021734075
2014-12-01,AR_lags,1,0.1974566847360212,0.19365379021734075
2014-12-01,AR+_lags,1,0.20026833153669218,0.19365379021734075
2014-12-01,AR_ranks,1,0.18818467880509993,0.19365379021734075
2015-01-01,RW,1,0.19365379021734075,0.20320655845948998
2015-01-01,AR(1) on YoY,1,0.18576083280922123,0.20320655845948998
2015-01-01,AR_lags,1,0.20679895352658628,0.20320655845948998
2015-01-01,AR+_lags,1,0.20997612347458838,0.20320655845948998
2015-01-01,AR_ranks,1,0.16461494145741126,0.20320655845948998
2015-02-01,RW,1,0.20320655845948998,0.1827756685388593
2015-02-01,AR(1) on YoY,1,0.1953037144552158,0.1827756685388593
2015-02-01,AR_lags,1,0.19486610466796608,0.1827756685388593
2015-02-01,AR+_lags,1,0.19818384530989833,0.1827756685388593
